meet_name,facility_name,meet_start_date,meet_end_date,mm_athlete_id,usas_id,first_name,last_name,gender,team,event_no,stroke,distance,seed_time,round,time,course,heat,lane,heat_place,overall_place,backup_time_1,backup_time_2,reaction_time
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,28,2C28E452C4564F,Gus,Rothrock,M,TENN,6,Free,500,267.88,P,263.71,Y,2,3,2,7,263.92,263.90,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,28,2C28E452C4564F,Gus,Rothrock,M,TENN,8,Medley,200,105.64,F,106.49,Y,2,3,3,11,106.70,106.53,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,28,2C28E452C4564F,Gus,Rothrock,M,TENN,8,Medley,200,105.64,P,106.82,Y,4,4,3,9,106.99,106.88,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,28,2C28E452C4564F,Gus,Rothrock,M,TENN,20,Medley,400,224.27,F,226.47,Y,2,3,4,6,226.60,226.56,0.78
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,28,2C28E452C4564F,Gus,Rothrock,M,TENN,20,Medley,400,224.27,P,227.16,Y,1,4,1,5,227.36,227.31,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,28,2C28E452C4564F,Gus,Rothrock,M,TENN,38,Fly,200,104.44,F,105.30,Y,1,5,2,10,105.52,105.50,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,28,2C28E452C4564F,Gus,Rothrock,M,TENN,38,Fly,200,104.44,P,105.74,Y,1,4,3,9,105.79,105.58,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,50,69A34263B1E693,Pedro,Sansone,M,TENN,10,Free,50,19.95,F,20.69,Y,1,4,6,22,0.00,20.72,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,50,69A34263B1E693,Pedro,Sansone,M,TENN,10,Free,50,19.95,P,20.29,Y,4,6,6,17,20.52,20.39,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,50,69A34263B1E693,Pedro,Sansone,M,TENN,18,Fly,100,48.81,P,0.00,Y,3,2,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,50,69A34263B1E693,Pedro,Sansone,M,TENN,22,Free,200,97.82,P,0.00,Y,4,6,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,50,69A34263B1E693,Pedro,Sansone,M,TENN,34,Free,100,44.58,F,43.90,Y,2,3,3,11,43.97,43.92,0.56
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,50,69A34263B1E693,Pedro,Sansone,M,TENN,34,Free,100,44.58,P,43.39,Y,3,2,4,9,43.54,43.45,0.58
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,38,F7CF4912B060AE,Lynae,Shorter,F,TENN,11,1m,6,293.18,F,276.15,Y,1,9,2,2,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,38,F7CF4912B060AE,Lynae,Shorter,F,TENN,11,1m,6,293.18,P,257.45,Y,1,6,4,4,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,38,F7CF4912B060AE,Lynae,Shorter,F,TENN,27,3m,6,300.30,F,304.20,Y,1,1,2,2,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,38,F7CF4912B060AE,Lynae,Shorter,F,TENN,27,3m,6,300.30,P,278.35,Y,1,0,2,2,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,38,F7CF4912B060AE,Lynae,Shorter,F,TENN,39,10m,6,0.00,F,205.05,Y,1,1,6,6,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,22,CFD5808AA4AE4A,Nicholas,Simons,M,TENN,10,Free,50,20.28,F,20.54,Y,1,5,4,20,20.80,0.00,0.82
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,22,CFD5808AA4AE4A,Nicholas,Simons,M,TENN,10,Free,50,20.28,P,20.34,Y,3,2,7,18,20.36,20.37,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,22,CFD5808AA4AE4A,Nicholas,Simons,M,TENN,26,Back,100,48.92,F,46.67,Y,2,5,2,4,46.80,46.96,0.60
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,22,CFD5808AA4AE4A,Nicholas,Simons,M,TENN,26,Back,100,48.92,P,46.71,Y,1,6,3,5,46.86,46.81,0.61
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,22,CFD5808AA4AE4A,Nicholas,Simons,M,TENN,32,Back,200,108.99,F,106.22,Y,1,7,5,13,106.47,106.19,0.58
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,22,CFD5808AA4AE4A,Nicholas,Simons,M,TENN,32,Back,200,108.99,P,106.42,Y,1,3,5,14,106.64,106.71,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,22,CFD5808AA4AE4A,Nicholas,Simons,M,TENN,132,Back,200,0.00,F,102.55,Y,1,4,1,1,102.68,102.79,0.61
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,59,AE3D492A845C19,McKenzie,Siroky,F,TENN,9,Free,50,23.00,F,22.88,Y,2,7,4,12,22.99,23.01,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,59,AE3D492A845C19,McKenzie,Siroky,F,TENN,9,Free,50,23.00,P,23.36,Y,1,6,5,15,23.57,23.50,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,59,AE3D492A845C19,McKenzie,Siroky,F,TENN,23,Breast,100,59.92,F,58.00,Y,3,4,1,1,58.20,58.15,0.60
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,59,AE3D492A845C19,McKenzie,Siroky,F,TENN,23,Breast,100,59.92,P,58.46,Y,3,5,1,1,58.66,58.68,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,59,AE3D492A845C19,McKenzie,Siroky,F,TENN,35,Breast,200,134.85,F,128.17,Y,2,3,1,3,128.21,128.15,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,59,AE3D492A845C19,McKenzie,Siroky,F,TENN,35,Breast,200,134.85,P,131.20,Y,1,3,2,5,131.31,131.37,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,10,Free,50,20.75,F,20.28,Y,1,3,1,17,20.49,20.20,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,10,Free,50,20.75,P,20.37,Y,2,7,6,19,20.51,20.42,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,18,Fly,100,49.59,F,48.23,Y,1,4,2,18,48.46,48.41,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,18,Fly,100,49.59,P,48.74,Y,2,7,6,19,48.87,48.93,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,24,Breast,100,58.60,F,55.55,Y,1,7,4,12,55.56,55.65,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,24,Breast,100,58.60,P,56.91,Y,1,1,7,14,57.06,57.14,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,34,Free,100,44.43,F,43.96,Y,1,8,1,17,44.10,44.02,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,51,578F12C44ACB41,Noah,Smith,M,TENN,34,Free,100,44.43,P,45.35,Y,2,6,7,24,45.58,45.48,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,7,Medley,200,119.01,P,0.00,Y,3,3,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,9,Free,50,21.87,F,21.35,Y,4,5,2,2,21.54,21.57,0.91
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,9,Free,50,21.87,P,21.33,Y,2,4,1,2,21.60,21.46,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,21,Free,200,105.21,F,103.57,Y,4,5,2,2,103.77,103.75,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,21,Free,200,105.21,P,105.03,Y,4,5,2,2,105.18,105.34,0.84
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,25,Back,100,54.44,P,0.00,Y,1,3,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,33,Free,100,47.30,F,46.61,Y,3,4,1,1,46.67,46.75,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,39,C8882CE8634A44,Camille,Spink,F,TENN,33,Free,100,47.30,P,47.04,Y,3,4,1,1,47.11,47.12,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,12,9C2D4CF3A19A72,Jack,Stelter,M,TENN,6,Free,500,265.77,F,267.85,Y,2,2,7,15,268.08,268.10,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,12,9C2D4CF3A19A72,Jack,Stelter,M,TENN,6,Free,500,265.77,P,269.58,Y,3,3,5,13,269.76,269.72,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,12,9C2D4CF3A19A72,Jack,Stelter,M,TENN,22,Free,200,96.90,F,95.82,Y,2,3,3,5,96.03,95.91,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,12,9C2D4CF3A19A72,Jack,Stelter,M,TENN,22,Free,200,96.90,P,96.12,Y,3,3,3,6,96.30,96.52,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,12,9C2D4CF3A19A72,Jack,Stelter,M,TENN,34,Free,100,44.30,F,44.39,Y,2,6,6,14,44.41,44.39,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,12,9C2D4CF3A19A72,Jack,Stelter,M,TENN,34,Free,100,44.30,P,43.80,Y,3,6,5,11,43.94,44.01,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,9,Free,50,23.10,F,23.36,Y,2,6,5,13,23.49,23.24,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,9,Free,50,23.10,P,23.09,Y,3,2,5,11,23.15,23.36,0.73
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,17,Fly,100,54.25,F,55.11,Y,1,2,6,14,55.32,0.00,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,17,Fly,100,54.25,P,55.20,Y,3,6,6,16,55.30,55.34,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,25,Back,100,52.48,F,52.55,Y,2,3,3,5,52.63,52.60,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,25,Back,100,52.48,P,53.12,Y,3,5,2,5,53.15,53.09,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,31,Back,200,114.90,F,114.95,Y,3,6,5,7,114.98,114.92,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,60,7CC9DA1DD29143,Lexi,Stephens,F,TENN,31,Back,200,114.90,P,114.63,Y,2,5,3,6,114.67,114.73,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,23,F4A949D080F23C,Nicholas,Stone,M,TENN,12,3m,6,355.40,F,348.00,Y,1,0,2,2,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,23,F4A949D080F23C,Nicholas,Stone,M,TENN,12,3m,6,355.40,P,319.35,Y,1,7,3,3,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,23,F4A949D080F23C,Nicholas,Stone,M,TENN,28,1m,6,343.58,F,342.15,Y,1,6,3,3,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,23,F4A949D080F23C,Nicholas,Stone,M,TENN,28,1m,6,343.58,P,276.55,Y,1,2,7,7,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,23,F4A949D080F23C,Nicholas,Stone,M,TENN,40,10m,6,345.40,F,326.10,Y,1,1,3,3,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,7,Medley,200,118.24,F,117.16,Y,3,4,2,4,117.33,117.22,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,7,Medley,200,118.24,P,116.75,Y,2,4,1,3,116.90,116.80,0.71
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,17,Fly,100,53.21,F,52.15,Y,2,5,2,4,52.13,52.24,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,17,Fly,100,53.21,P,52.50,Y,1,5,2,4,52.58,52.64,0.90
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,21,Free,200,106.69,F,106.33,Y,3,6,4,6,106.50,106.43,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,21,Free,200,106.69,P,106.38,Y,2,6,2,6,106.52,106.65,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,37,Fly,200,116.01,F,114.82,Y,3,5,2,2,115.05,115.05,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,6,D926801B521D4D,Sara,Stotler,F,TENN,37,Fly,200,116.01,P,115.55,Y,2,3,1,2,115.70,115.67,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,52,7BCB2EC1C39246,Lamar,Taylor,M,TENN,10,Free,50,19.45,F,19.18,Y,3,4,1,3,19.30,19.41,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,52,7BCB2EC1C39246,Lamar,Taylor,M,TENN,10,Free,50,19.45,P,19.15,Y,4,5,2,3,19.32,19.25,0.78
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,52,7BCB2EC1C39246,Lamar,Taylor,M,TENN,26,Back,100,48.04,F,46.32,Y,2,3,1,3,46.49,46.45,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,52,7BCB2EC1C39246,Lamar,Taylor,M,TENN,26,Back,100,48.04,P,46.73,Y,3,3,3,6,46.88,46.85,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,52,7BCB2EC1C39246,Lamar,Taylor,M,TENN,34,Free,100,43.07,F,42.58,Y,2,4,2,10,42.70,42.75,0.63
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,52,7BCB2EC1C39246,Lamar,Taylor,M,TENN,34,Free,100,43.07,P,42.31,Y,4,5,2,4,42.61,42.54,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,191,,Virginia,Tiberti,F,TENN,11,1m,6,0.00,F,246.10,Y,1,4,9,9,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,191,,Virginia,Tiberti,F,TENN,11,1m,6,0.00,P,234.05,Y,1,2,9,9,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,29,EE7247AABEF4BA,Joaquin,Vargas,M,TENN,6,Free,500,260.42,F,256.29,Y,4,5,2,2,256.40,256.38,0.97
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,29,EE7247AABEF4BA,Joaquin,Vargas,M,TENN,6,Free,500,260.42,P,258.14,Y,3,4,1,2,258.28,258.25,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,29,EE7247AABEF4BA,Joaquin,Vargas,M,TENN,22,Free,200,94.99,F,94.67,Y,2,5,2,4,94.85,94.86,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,29,EE7247AABEF4BA,Joaquin,Vargas,M,TENN,22,Free,200,94.99,P,94.99,Y,2,4,1,4,95.13,95.14,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,29,EE7247AABEF4BA,Joaquin,Vargas,M,TENN,32,Back,200,105.33,F,104.41,Y,2,7,6,8,104.57,104.40,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,29,EE7247AABEF4BA,Joaquin,Vargas,M,TENN,32,Back,200,105.33,P,105.33,Y,1,5,4,10,105.47,105.49,0.65
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,29,EE7247AABEF4BA,Joaquin,Vargas,M,TENN,34,Free,100,44.94,P,0.00,Y,3,1,0,0,0.00,0.00,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,4,399CE110DACA49,Lauren,Wetherell,F,TENN,5,Free,500,285.51,F,288.00,Y,1,3,5,13,288.36,288.03,0.85
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,4,399CE110DACA49,Lauren,Wetherell,F,TENN,5,Free,500,285.51,P,289.99,Y,3,3,4,11,290.02,290.14,0.86
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,4,399CE110DACA49,Lauren,Wetherell,F,TENN,21,Free,200,108.77,F,109.12,Y,1,5,4,20,109.31,109.35,0.86
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,4,399CE110DACA49,Lauren,Wetherell,F,TENN,21,Free,200,108.77,P,109.41,Y,3,7,6,19,109.51,109.38,0.85
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,4,399CE110DACA49,Lauren,Wetherell,F,TENN,29,Free,1650,595.23,F,1002.36,Y,2,6,5,5,1002.53,1002.68,0.87
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,24,C7E34AB2A0FB65,Lily,Wetherell,F,TENN,23,Breast,100,71.88,P,70.75,Y,3,1,6,19,70.81,70.80,0.81
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,24,C7E34AB2A0FB65,Lily,Wetherell,F,TENN,35,Breast,200,142.00,P,154.58,Y,1,7,6,18,154.62,154.53,0.77
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,25,18054E7D3F9A44,Ryan,Williams,M,TENN,8,Medley,200,109.12,F,106.75,Y,2,5,4,12,106.81,106.84,0.82
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,25,18054E7D3F9A44,Ryan,Williams,M,TENN,8,Medley,200,109.12,P,106.90,Y,3,3,4,11,106.96,107.04,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,25,18054E7D3F9A44,Ryan,Williams,M,TENN,26,Back,100,46.98,F,47.13,Y,1,4,3,11,47.24,47.32,0.55
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,25,18054E7D3F9A44,Ryan,Williams,M,TENN,26,Back,100,46.98,P,46.86,Y,2,4,1,7,47.05,46.95,0.55
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,25,18054E7D3F9A44,Ryan,Williams,M,TENN,524,Breast,100,0.00,F,54.53,Y,1,4,1,1,54.68,0.00,0.66
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,131,EB5E1AF458694A,Jack,Aikins,M,UVA,10,Free,50,19.53,F,19.27,Y,3,5,2,4,19.46,19.35,0.75
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,131,EB5E1AF458694A,Jack,Aikins,M,UVA,10,Free,50,19.53,P,19.37,Y,3,5,2,5,19.59,19.57,0.75
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,131,EB5E1AF458694A,Jack,Aikins,M,UVA,26,Back,100,47.03,F,45.84,Y,3,4,2,2,46.01,46.01,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,131,EB5E1AF458694A,Jack,Aikins,M,UVA,26,Back,100,47.03,P,45.43,Y,1,4,1,1,45.67,45.57,0.59
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,131,EB5E1AF458694A,Jack,Aikins,M,UVA,32,Back,200,101.61,F,99.84,Y,3,4,2,2,99.97,100.09,0.56
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,131,EB5E1AF458694A,Jack,Aikins,M,UVA,32,Back,200,101.61,P,100.33,Y,2,4,1,1,100.52,100.52,0.64
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,135,8B9D6ED4F7D146,Ella,Bathurst,F,UVA,7,Medley,200,118.89,F,116.53,Y,2,4,1,9,116.63,116.71,0.72
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,135,8B9D6ED4F7D146,Ella,Bathurst,F,UVA,7,Medley,200,118.89,P,117.71,Y,3,5,2,6,117.89,117.83,0.81
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,135,8B9D6ED4F7D146,Ella,Bathurst,F,UVA,19,Medley,400,250.00,F,249.53,Y,2,4,1,3,249.83,249.86,0.74
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,135,8B9D6ED4F7D146,Ella,Bathurst,F,UVA,19,Medley,400,250.00,P,250.68,Y,3,4,1,3,250.89,250.80,
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,135,8B9D6ED4F7D146,Ella,Bathurst,F,UVA,23,Breast,100,61.23,P,62.53,Y,3,3,4,13,62.54,62.69,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,135,8B9D6ED4F7D146,Ella,Bathurst,F,UVA,31,Back,200,115.94,F,114.20,Y,2,4,2,10,114.20,114.35,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,135,8B9D6ED4F7D146,Ella,Bathurst,F,UVA,31,Back,200,115.94,P,115.11,Y,3,3,3,8,115.34,115.35,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,168,9EA0D5448F3345,Harry,Belcher,M,UVA,6,Free,500,280.00,F,271.53,Y,1,6,5,21,271.67,271.55,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,168,9EA0D5448F3345,Harry,Belcher,M,UVA,6,Free,500,280.00,P,273.81,Y,1,7,7,20,273.93,273.80,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,168,9EA0D5448F3345,Harry,Belcher,M,UVA,8,Medley,200,112.61,P,111.76,Y,2,7,8,26,111.94,111.80,0.67
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,168,9EA0D5448F3345,Harry,Belcher,M,UVA,20,Medley,400,238.00,F,237.28,Y,1,3,3,11,237.44,237.31,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,168,9EA0D5448F3345,Harry,Belcher,M,UVA,20,Medley,400,238.00,P,236.84,Y,2,7,6,12,236.99,237.06,0.70
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,168,9EA0D5448F3345,Harry,Belcher,M,UVA,38,Fly,200,112.00,F,108.55,Y,1,2,5,13,108.63,108.69,0.69
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,168,9EA0D5448F3345,Harry,Belcher,M,UVA,38,Fly,200,112.00,P,108.21,Y,1,2,5,13,108.30,108.12,0.68
2024 Tennessee Invitational,Allan Jones Intercollegiate Aquatic Center,11192024,11222024,149,204FDB681E3742,Charles,Bellotti,M,UVA,133,Free,100,0.00,F,43.00,Y,1,4,1,1,43.17,43.15,0.63
